slug,path,method_name,test_method,exception_info
Jsoup_12,/222043010/omniapr/defects4j/Jsoup_12_buggy/src/test/java/org/jsoup/select/SelectorTest.java,testByAttributeRegexCombined,"    @Test public void testByAttributeRegexCombined() {
        Document doc = Jsoup.parse(""<div><table class=x><td>Hello</td></table></div>"");
        Elements els = doc.select(""div table[class~=x|y]"");
        assertEquals(1, els.size());
        assertEquals(""Hello"", els.text());
    }",org.jsoup.select.Selector$SelectorParseException: Could not parse query '=x|y]': unexpected token at '=x|y]'
Jsoup_13,/222043010/omniapr/defects4j/Jsoup_13_buggy/src/test/java/org/jsoup/nodes/NodeTest.java,handlesAbsPrefixOnHasAttr,"    @Test public void handlesAbsPrefixOnHasAttr() {
        // 1: no abs url; 2: has abs url
        Document doc = Jsoup.parse(""<a id=1 href='/foo'>One</a> <a id=2 href='http://jsoup.org/'>Two</a>"");
        Element one = doc.select(""#1"").first();
        Element two = doc.select(""#2"").first();

        assertFalse(one.hasAttr(""abs:href""));
        assertTrue(one.hasAttr(""href""));
        assertEquals("""", one.absUrl(""href""));

        assertTrue(two.hasAttr(""abs:href""));
        assertTrue(two.hasAttr(""href""));
        assertEquals(""http://jsoup.org/"", two.absUrl(""href""));
    }",junit.framework.AssertionFailedError
Jsoup_13,/222043010/omniapr/defects4j/Jsoup_13_buggy/src/test/java/org/jsoup/nodes/NodeTest.java,handlesAbsPrefix,"    @Test public void handlesAbsPrefix() {
        Document doc = Jsoup.parse(""<a href=/foo>Hello</a>"", ""http://jsoup.org/"");
        Element a = doc.select(""a"").first();
        assertEquals(""/foo"", a.attr(""href""));
        assertEquals(""http://jsoup.org/foo"", a.attr(""abs:href""));
        assertTrue(a.hasAttr(""abs:href""));
    }",junit.framework.AssertionFailedError
Jsoup_13,/222043010/omniapr/defects4j/Jsoup_13_buggy/src/test/java/org/jsoup/select/ElementsTest.java,absAttr,"    @Test public void absAttr() {
        Document doc = Jsoup.parse(""<a id=1 href='/foo'>One</a> <a id=2 href='http://jsoup.org'>Two</a>"");
        Elements one = doc.select(""#1"");
        Elements two = doc.select(""#2"");
        Elements both = doc.select(""a"");

        assertEquals("""", one.attr(""abs:href""));
        assertEquals(""http://jsoup.org"", two.attr(""abs:href""));
        assertEquals(""http://jsoup.org"", both.attr(""abs:href""));
    }",junit.framework.AssertionFailedError: expected:<[http://jsoup.org]> but was:<[]>
Jsoup_13,/222043010/omniapr/defects4j/Jsoup_13_buggy/src/test/java/org/jsoup/select/ElementsTest.java,hasAbsAttr,"    @Test public void hasAbsAttr() {
        Document doc = Jsoup.parse(""<a id=1 href='/foo'>One</a> <a id=2 href='http://jsoup.org'>Two</a>"");
        Elements one = doc.select(""#1"");
        Elements two = doc.select(""#2"");
        Elements both = doc.select(""a"");
        assertFalse(one.hasAttr(""abs:href""));
        assertTrue(two.hasAttr(""abs:href""));
        assertTrue(both.hasAttr(""abs:href"")); // hits on #2
    }",junit.framework.AssertionFailedError: expected:<[http://jsoup.org]> but was:<[]>
Jsoup_14,/222043010/omniapr/defects4j/Jsoup_14_buggy/src/test/java/org/jsoup/parser/ParserTest.java,parsesUnterminatedTextarea,"    @Test public void parsesUnterminatedTextarea() {
        // don't parse right to end, but break on <p>
        Document doc = Jsoup.parse(""<body><p><textarea>one<p>two"");
        Element t = doc.select(""textarea"").first();
        assertEquals(""one"", t.text());
        assertEquals(""two"", doc.select(""p"").get(1).text());
    }",junit.framework.AssertionFailedError: expected:<one[]> but was:<one[<p>two]>
Jsoup_14,/222043010/omniapr/defects4j/Jsoup_14_buggy/src/test/java/org/jsoup/parser/ParserTest.java,handlesUnclosedTitle,"    @Test public void handlesUnclosedTitle() {
        Document one = Jsoup.parse(""<title>One <b>Two <b>Three</TITLE><p>Test</p>""); // has title, so <b> is plain text
        assertEquals(""One <b>Two <b>Three"", one.title());
        assertEquals(""Test"", one.select(""p"").first().text());

        Document two = Jsoup.parse(""<title>One<b>Two <p>Test</p>""); // no title, so <b> causes </title> breakout
        assertEquals(""One"", two.title());
        assertEquals(""<b>Two <p>Test</p></b>"", two.body().html());
    }",junit.framework.AssertionFailedError: expected:<one[]> but was:<one[<p>two]>
Jsoup_15,/222043010/omniapr/defects4j/Jsoup_15_buggy/src/test/java/org/jsoup/parser/ParserTest.java,handlesDataOnlyTags,"    @Test public void handlesDataOnlyTags() {
        String t = ""<style>font-family: bold</style>"";
        List<Element> tels = Jsoup.parse(t).getElementsByTag(""style"");
        assertEquals(""font-family: bold"", tels.get(0).data());
        assertEquals("""", tels.get(0).text());

        String s = ""<p>Hello</p><script>obj.insert('<a rel=\""none\"" />');\ni++;</script><p>There</p>"";
        Document doc = Jsoup.parse(s);
        assertEquals(""Hello There"", doc.text());
        assertEquals(""obj.insert('<a rel=\""none\"" />');\ni++;"", doc.data());
    }",junit.framework.AssertionFailedError: expected:<Hello []There> but was:<Hello ['); i++; ]There>
Jsoup_16,/222043010/omniapr/defects4j/Jsoup_16_buggy/src/test/java/org/jsoup/nodes/DocumentTypeTest.java,outerHtmlGeneration,"    @Test public void outerHtmlGeneration() {
        DocumentType html5 = new DocumentType(""html"", """", """", """");
        assertEquals(""<!DOCTYPE html>"", html5.outerHtml());

        DocumentType publicDocType = new DocumentType(""html"", ""-//IETF//DTD HTML//"", """", """");
        assertEquals(""<!DOCTYPE html PUBLIC \""-//IETF//DTD HTML//\"">"", publicDocType.outerHtml());

        DocumentType systemDocType = new DocumentType(""html"", """", ""http://www.ibm.com/data/dtd/v11/ibmxhtml1-transitional.dtd"", """");
        assertEquals(""<!DOCTYPE html \""http://www.ibm.com/data/dtd/v11/ibmxhtml1-transitional.dtd\"">"", systemDocType.outerHtml());

        DocumentType combo = new DocumentType(""notHtml"", ""--public"", ""--system"", """");
        assertEquals(""<!DOCTYPE notHtml PUBLIC \""--public\"" \""--system\"">"", combo.outerHtml());
    }","junit.framework.AssertionFailedError: expected:<<!DOCTYPE html [""]http://www.ibm.com/d...> but was:<<!DOCTYPE html []http://www.ibm.com/d...>"
Jsoup_16,/222043010/omniapr/defects4j/Jsoup_16_buggy/src/test/java/org/jsoup/nodes/DocumentTypeTest.java,constructorValidationThrowsExceptionOnBlankName,"    public void constructorValidationThrowsExceptionOnBlankName() {
        DocumentType fail = new DocumentType("""","""", """", """");
    }","junit.framework.AssertionFailedError: expected:<<!DOCTYPE html [""]http://www.ibm.com/d...> but was:<<!DOCTYPE html []http://www.ibm.com/d...>"
Jsoup_17,/222043010/omniapr/defects4j/Jsoup_17_buggy/src/test/java/org/jsoup/parser/ParserTest.java,handles0CharacterAsText,"    @Test public void handles0CharacterAsText() {
        Document doc = Jsoup.parse(""0<p>0</p>"");
        assertEquals(""0\n<p>0</p>"", doc.body().html());
    }",junit.framework.AssertionFailedError: expected:<[0
Jsoup_18,/222043010/omniapr/defects4j/Jsoup_18_buggy/src/test/java/org/jsoup/parser/CharacterReaderTest.java,handleCarriageReturnAsLineFeed,"    @Test public void handleCarriageReturnAsLineFeed() {
        String in = ""one \r two \r\n three"";
        CharacterReader r = new CharacterReader(in);

        String first = r.consumeTo('\n');
        assertEquals(""one "", first);
        assertEquals(""\n two \n three"", r.consumeToEnd());
    }",junit.framework.AssertionFailedError: expected:<one []> but was:<one [
Jsoup_18,/222043010/omniapr/defects4j/Jsoup_18_buggy/src/test/java/org/jsoup/parser/CharacterReaderTest.java,consumeToEnd,"    @Test public void consumeToEnd() {
        String in = ""one two three"";
        CharacterReader r = new CharacterReader(in);
        String toEnd = r.consumeToEnd();
        assertEquals(in, toEnd);
        assertTrue(r.isEmpty());
    }",junit.framework.AssertionFailedError: expected:<one []> but was:<one [
Jsoup_18,/222043010/omniapr/defects4j/Jsoup_18_buggy/src/test/java/org/jsoup/parser/ParserTest.java,handlesNewlinesAndWhitespaceInTag,"    @Test public void handlesNewlinesAndWhitespaceInTag() {
        Document doc = Jsoup.parse(""<a \n href=\""one\"" \r\n id=\""two\"" \f >"");
        assertEquals(""<a href=\""one\"" id=\""two\""></a>"", doc.body().html());
    }","junit.framework.AssertionFailedError: expected:<<a href=""one"" []id=""two""></a>> but was:<<a href=""one"" [="""" ]id=""two""></a>>"
Jsoup_19,/222043010/omniapr/defects4j/Jsoup_19_buggy/src/test/java/org/jsoup/safety/CleanerTest.java,handlesCustomProtocols,"    @Test public void handlesCustomProtocols() {
        String html = ""<img src='cid:12345' /> <img src='data:gzzt' />"";
        String dropped = Jsoup.clean(html, Whitelist.basicWithImages());
        assertEquals(""<img /> \n<img />"", dropped);

        String preserved = Jsoup.clean(html, Whitelist.basicWithImages().addProtocols(""img"", ""src"", ""cid"", ""data""));
        assertEquals(""<img src=\""cid:12345\"" /> \n<img src=\""data:gzzt\"" />"", preserved);
    }","junit.framework.AssertionFailedError: expected:<<img [src=""cid:12345"" /> "
Jsoup_20,/222043010/omniapr/defects4j/Jsoup_20_buggy/src/test/java/org/jsoup/helper/DataUtilTest.java,discardsSpuriousByteOrderMark,"    @Test public void discardsSpuriousByteOrderMark() {
        String html = ""\uFEFF<html><head><title>One</title></head><body>Two</body></html>"";
        ByteBuffer buffer = Charset.forName(""UTF-8"").encode(html);
        Document doc = DataUtil.parseByteData(buffer, ""UTF-8"", ""http://foo.com/"", Parser.htmlParser());
        assertEquals(""One"", doc.head().text());
    }",junit.framework.AssertionFailedError: expected:<[One]> but was:<[]>
Jsoup_21,/222043010/omniapr/defects4j/Jsoup_21_buggy/src/test/java/org/jsoup/select/SelectorTest.java,handlesCommasInSelector,"    @Test public void handlesCommasInSelector() {
        Document doc = Jsoup.parse(""<p name='1,2'>One</p><div>Two</div><ol><li>123</li><li>Text</li></ol>"");

        Elements ps = doc.select(""[name=1,2]"");
        assertEquals(1, ps.size());

        Elements containers = doc.select(""div, li:matches([0-9,]+)"");
        assertEquals(2, containers.size());
        assertEquals(""div"", containers.get(0).tagName());
        assertEquals(""li"", containers.get(1).tagName());
        assertEquals(""123"", containers.get(1).text());
    }",java.util.regex.PatternSyntaxException: Unclosed character class near index 3
Jsoup_21,/222043010/omniapr/defects4j/Jsoup_21_buggy/src/test/java/org/jsoup/select/SelectorTest.java,mixCombinatorGroup,"    @Test public void mixCombinatorGroup() {
        String h = ""<div class=foo><ol><li>One<li>Two<li>Three</ol></div>"";
        Document doc = Jsoup.parse(h);
        Elements els = doc.select("".foo > ol, ol > li + li"");

        assertEquals(2, els.size());
        assertEquals(""li"", els.get(0).tagName());
        assertEquals(""Three"", els.get(1).text());
    }",java.util.regex.PatternSyntaxException: Unclosed character class near index 3
Jsoup_22,/222043010/omniapr/defects4j/Jsoup_22_buggy/src/test/java/org/jsoup/nodes/ElementTest.java,elementIsNotASiblingOfItself,"    @Test public void elementIsNotASiblingOfItself() {
        Document doc = Jsoup.parse(""<div><p>One<p>Two<p>Three</div>"");
        Element p2 = doc.select(""p"").get(1);

        assertEquals(""Two"", p2.text());
        Elements els = p2.siblingElements();
        assertEquals(2, els.size());
        assertEquals(""<p>One</p>"", els.get(0).outerHtml());
        assertEquals(""<p>Three</p>"", els.get(1).outerHtml());
    }",junit.framework.AssertionFailedError: expected:<2> but was:<3>
Jsoup_22,/222043010/omniapr/defects4j/Jsoup_22_buggy/src/test/java/org/jsoup/nodes/NodeTest.java,nodeIsNotASiblingOfItself,"    @Test public void nodeIsNotASiblingOfItself() {
        Document doc = Jsoup.parse(""<div><p>One<p>Two<p>Three</div>"");
        Element p2 = doc.select(""p"").get(1);

        assertEquals(""Two"", p2.text());
        List<Node> nodes = p2.siblingNodes();
        assertEquals(2, nodes.size());
        assertEquals(""<p>One</p>"", nodes.get(0).outerHtml());
        assertEquals(""<p>Three</p>"", nodes.get(1).outerHtml());
    }",junit.framework.AssertionFailedError: expected:<2> but was:<3>
Jsoup_22,/222043010/omniapr/defects4j/Jsoup_22_buggy/src/test/java/org/jsoup/nodes/NodeTest.java,orphanNodeReturnsNullForSiblingElements,"    @Test public void orphanNodeReturnsNullForSiblingElements() {
        Node node = new Element(Tag.valueOf(""p""), """");
        Element el = new Element(Tag.valueOf(""p""), """");

        assertEquals(0, node.siblingIndex());
        assertEquals(0, node.siblingNodes().size());

        assertNull(node.previousSibling());
        assertNull(node.nextSibling());

        assertEquals(0, el.siblingElements().size());
        assertNull(el.previousElementSibling());
        assertNull(el.nextElementSibling());
    }",junit.framework.AssertionFailedError: expected:<2> but was:<3>
Jsoup_23,/222043010/omniapr/defects4j/Jsoup_23_buggy/src/test/java/org/jsoup/nodes/EntitiesTest.java,letterDigitEntities,"    @Test public void letterDigitEntities() {
        String html = ""<p>&sup1;&sup2;&sup3;&frac14;&frac12;&frac34;</p>"";
        Document doc = Jsoup.parse(html);
        Element p = doc.select(""p"").first();
        assertEquals(""&sup1;&sup2;&sup3;&frac14;&frac12;&frac34;"", p.html());
        assertEquals(""¹²³¼½¾"", p.text());
    }",junit.framework.AssertionFailedError: expected:<[&sup1;&sup2;&sup3;&frac14;&frac12;&]frac34;> but was:<[⊃1;⊃2;⊃3;&amp;frac14;&amp;frac12;&amp;]frac34;>
Jsoup_24,/222043010/omniapr/defects4j/Jsoup_24_buggy/src/test/java/org/jsoup/parser/HtmlParserTest.java,handlesQuotesInCommentsInScripts,"    @Test public void handlesQuotesInCommentsInScripts() {
        String html = ""<script>\n"" +
                ""  <!--\n"" +
                ""    document.write('</scr' + 'ipt>');\n"" +
                ""  // -->\n"" +
                ""</script>"";
        Document node = Jsoup.parseBodyFragment(html);
        assertEquals(""<script>\n"" +
                ""  <!--\n"" +
                ""    document.write('</scr' + 'ipt>');\n"" +
                ""  // -->\n"" +
                ""</script>"", node.body().html());
    }",junit.framework.AssertionFailedError: expected:<...ocument.write('</scr['] + 'ipt>');
Jsoup_25,/222043010/omniapr/defects4j/Jsoup_25_buggy/src/test/java/org/jsoup/parser/HtmlParserTest.java,preservesSpaceInTextArea,"    @Test public void preservesSpaceInTextArea() {
        // preserve because the tag is marked as preserve white space
        Document doc = Jsoup.parse(""<textarea>\n\tOne\n\tTwo\n\tThree\n</textarea>"");
        String expect = ""One\n\tTwo\n\tThree""; // the leading and trailing spaces are dropped as a convenience to authors
        Element el = doc.select(""textarea"").first();
        assertEquals(expect, el.text());
        assertEquals(expect, el.val());
        assertEquals(expect, el.html());
        assertEquals(""<textarea>\n\t"" + expect + ""\n</textarea>"", el.outerHtml()); // but preserved in round-trip html
    }",junit.framework.AssertionFailedError: expected:<One[
